Time,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1708126620.346094,9,10,16.3012890625,330392,56.862999440519054,1008.9546207701623,35.82350248926994
1708126621.3578715,9,10,16.305390625,330722,56.85045609104722,1008.9479540426223,35.87919895721057
1708126622.3686123,9,10,16.3079296875,333055,56.86386618785434,1008.9556295229429,35.81507499714103
1708126623.3793314,8,9,16.3122265625,331054,56.86442706196978,1008.9577800731738,35.7971085315077
1708126624.3900404,8,8,16.3159375,333055,56.88453154707223,1008.9538498704101,35.829942874229424
1708126625.4007578,8,8,16.3173046875,333727,56.891250556000315,1008.9510616193425,35.853237000117886
1708126626.4116895,8,8,16.3188671875,330392,56.88491409425133,1008.9418119509298,35.93051267435844
1708126627.4234307,8,8,16.3239453125,329733,56.92482396202537,1008.9283024669126,36.04337769538643
1708126628.4351747,8,8,16.3258984375,328096,57.069053681331134,1008.9129203656033,36.17188899254277
1708126629.4468558,8,8,16.3284375,331054,57.16761336790323,1008.8934327875276,36.33470218228613
1708126630.4586196,9,9,16.3305859375,332051,57.21375188205195,1008.8749842987585,36.488836421847765
1708126631.4705884,9,9,16.3341015625,332051,57.2338694459681,1008.8622355307436,36.59535171901932
1708126632.4824939,9,9,16.3372265625,329076,57.227727036509926,1008.845432761873,36.73573964843607
1708126633.4941802,8,8,16.339765625,330722,57.25427124925154,1008.829339913773,36.87019793117852
1708126634.505519,8,8,16.3407421875,333055,57.28716841101984,1008.8123110971724,37.01247826945295
1708126635.5163453,8,8,16.34328125,331718,57.29405629301005,1008.7928225829913,37.17531242823496
1708126636.5270977,9,9,16.349140625,331718,57.30793554691694,1008.7789299291778,37.29139253991897
1708126637.5378125,9,9,16.3563671875,332385,57.28266571617328,1008.7588523484957,37.4591531141854
1708126638.548547,9,9,16.3680859375,334402,57.271096202544086,1008.7480425826809,37.54947649674146
1708126639.5593984,8,8,16.3805859375,330392,57.24652294776474,1008.7334550124903,37.67136739944114
1708126640.5706213,8,8,16.3942578125,330722,57.25487149189284,1008.7106539965647,37.86189111807317
1708126641.5813413,8,8,16.4079296875,330062,57.29599363538272,1008.6929448409957,38.00987000822542
1708126642.592051,9,9,16.4221875,330062,57.31753420378175,1008.6762214804774,38.149613460128
1708126643.6027648,9,9,16.4360546875,332051,57.35214072196071,1008.6571403224993,38.30906138918702
1708126644.613498,9,9,16.4493359375,333055,57.36700310703583,1008.6353722288187,38.49096514836048
1708126645.624494,8,8,16.464375,332385,57.34930922072779,1008.6148662319999,38.66232517902773
1708126646.636475,9,9,16.4801953125,332385,57.364506443235655,1008.5939765296396,38.83689457686776
1708126647.6488018,9,9,16.496015625,334402,57.327244240147365,1008.5781790200651,38.96891188845969
1708126648.6607826,9,9,16.512421875,335761,57.30317715680489,1008.561668651583,39.10688823956773
1708126649.672764,9,9,16.531171875,333391,57.25975582400393,1008.5474065675367,39.22607725861986
1708126650.6847432,9,9,16.54953125,333055,57.25561581930898,1008.540975253098,39.279824552786636
1708126651.6966443,8,8,16.5626171875,336444,57.18524765809659,1008.5188653467197,39.464601905611914
1708126652.7083955,8,8,16.570234375,339206,57.14693822649037,1008.5045244833664,39.584453410026576
1708126653.721757,8,8,16.5708203125,336444,57.06186992218676,1008.4783388170858,39.80329954773479
1708126654.7325056,8,10,16.5716015625,337131,56.99650185164754,1008.4592753008701,39.96262536496764
