Time,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1708734395.549504,1,1,22.2716015625,315585,30.857668096861058,1005.8109665189456,62.11994936893055
1708734396.5612872,1,1,22.2675,318330,30.868304885674632,1005.7955621257512,62.24896978393894
1708734397.5731962,1,1,22.2649609375,320499,30.84611941757647,1005.8050001478736,62.16992087626185
1708734398.5851197,1,1,22.25734375,320499,30.807034380482918,1005.8042421678178,62.17626937654484
1708734399.5969121,0,0,22.253046875,319876,30.76824260234863,1005.8124525468603,62.10750313802073
1708734400.6089203,0,0,22.2594921875,320499,30.774277952826065,1005.8317735884469,61.94568105598494
1708734401.6208565,0,0,22.267109375,319256,30.692609045069553,1005.8547632831288,61.7531356962336
1708734402.6323295,1,1,22.2786328125,319256,30.660670590083715,1005.8620492681944,61.69211420204878
1708734403.64393,1,1,22.2864453125,316799,30.672301446805726,1005.8409014861586,61.869231839111016
1708734404.6559632,1,1,22.293671875,316191,30.650972133068485,1005.8273247420661,61.98294184605139
1708734405.668006,1,1,22.296015625,320187,30.67311075826362,1005.8090087601565,62.13634660581883
1708734406.6797109,0,0,22.2909375,319256,30.65622578730738,1005.8005233056945,62.207416950421376
